"","Household_ID","Disability_in_house","Household_disability_income","Household_SSI_income","Number_of_persons_in_house","Total_household_income"
"14332",23197,2,0,0,2,80205
"14333",23198,2,0,0,2,87006
"14334",23199,2,0,0,1,35881
"14335",23200,2,0,0,2,103197
"14336",23201,2,0,0,2,78157
"14337",23202,2,0,0,2,84041
"14338",23203,2,0,0,1,146325
"14339",23204,2,0,0,3,60010
"14340",23205,2,0,0,1,39318
"14341",23206,2,0,0,1,19359
"14342",23207,2,0,0,1,40015
"14343",23208,2,0,0,3,36424
"14344",23209,2,0,0,2,76275
"14345",23210,2,0,0,4,88493
"14346",23211,2,0,0,1,41750
"14347",23212,2,0,0,4,71468
"14348",23289,2,0,0,2,101480
"14349",23290,2,0,0,1,58623
"14350",23291,2,0,0,2,85953
"14351",23292,2,0,0,2,110881
"14352",23293,2,0,0,4,149548
"14353",23294,2,0,0,1,16537
"14354",23295,2,0,0,1,69133
"14355",23296,2,0,0,2,126810
"14356",23297,2,0,0,1,6127
"14357",23298,2,0,0,1,65000
"14358",23299,2,0,0,2,153890
"14359",23301,2,0,0,1,17916
"14360",23302,2,0,7140,2,14040
"14361",23304,2,0,12264,1,12264
"14362",23305,2,0,0,1,14736
"14363",23306,2,0,0,1,14688
"14364",23307,2,0,0,2,99100
"14365",23308,2,0,0,7,75500
"14366",23310,2,0,0,2,49034
"14367",23312,2,0,0,2,99356
"14368",23313,2,0,0,1,115305
"14369",23314,2,0,0,2,48408
"14370",23315,2,0,0,2,33918
"14371",23316,2,0,508,5,79943
"14372",23317,2,0,0,3,62000
"14373",23318,2,0,0,2,59450
"14374",23319,2,0,0,2,39179
"14375",23320,2,0,0,2,70058
"14376",23321,2,0,0,1,84486
"14377",23323,2,0,0,7,55004
"14378",23325,2,0,0,2,50376
"14379",23326,2,0,0,2,15654
"14380",23327,2,0,0,3,124009
"14381",23328,2,0,0,4,71003
"14382",23329,2,0,0,1,17940
"14383",23330,2,0,0,3,63988
"14384",23331,2,0,0,2,91013
"14385",23332,2,0,0,2,32006
"14386",23336,2,0,0,2,52952
"14387",23339,2,0,0,1,201035
"14388",23341,2,0,14808,1,14809
"14389",23343,2,0,0,5,109102
"14390",23344,2,0,0,2,22418
"14391",23345,2,0,0,2,23886
"14392",23347,2,0,9804,5,43991
"14393",23348,2,0,0,4,33002
"14394",23349,2,0,0,6,266202
"14395",23350,2,0,0,3,36000
"14396",23352,2,0,0,2,85034
"14397",23353,2,0,34392,3,37392
"14398",23354,2,0,0,3,197279
"14399",23355,2,0,0,4,112544
"14400",22469,2,0,0,2,39538
"14401",22470,2,0,0,2,48253
"14402",22471,2,0,0,6,119344
"14403",22472,2,0,0,2,37252
"14404",22474,2,0,0,7,626855
"14405",22475,2,0,0,2,27000
"14406",22477,2,0,0,4,116016
"14407",22478,1,6500,0,2,111870
"14408",22479,2,0,0,2,138000
"14409",22481,2,0,0,4,91817
"14410",22483,2,0,0,2,150000
"14411",22484,2,0,0,1,20000
"14412",22485,2,0,0,2,77265
"14413",22486,2,0,0,1,32364
"14414",22487,2,0,0,4,119115
"14415",22488,2,0,0,2,28464
"14416",22489,2,0,0,3,154150
"14417",22490,2,0,0,2,85112
"14418",22491,2,0,0,4,312200
"14419",22492,2,0,0,2,234796
"14420",22493,2,0,0,3,120141
"14421",22494,2,0,0,1,28182
"14422",22495,2,0,0,2,135765
"14423",22496,2,0,0,4,150135
"14424",22497,2,0,0,1,31380
"14425",22498,2,0,0,3,88188
"14426",22499,2,0,0,4,210522
"14427",22501,2,0,0,2,95112
"14428",22505,2,0,0,1,33216
"14429",22506,1,4200,9300,7,104851
"14430",22507,2,0,0,3,217952
"14431",22508,2,0,6888,5,99282
"14432",22509,2,0,0,2,50825
"14433",22546,2,0,0,1,36001
"14434",22547,2,0,0,2,38303
"14435",22548,2,0,0,1,24538
"14436",22550,2,0,0,1,8446
"14437",22551,2,0,0,2,188439
"14438",22553,2,0,0,3,70805
"14439",22554,2,0,0,2,58957
"14440",22555,2,0,0,5,273755
"14441",22556,2,0,0,2,183350
"14442",22557,2,0,0,6,82101
"14443",22562,2,0,0,2,48598
"14444",22563,2,0,0,3,67317
"14445",22564,2,0,0,1,106189
"14446",22565,1,4000,0,6,39148
"14447",22566,2,0,0,3,38000
"14448",22568,2,0,0,1,112007
"14449",22569,2,0,0,2,413424
"14450",22570,2,0,0,5,68164
"14451",22571,2,0,0,5,30010
"14452",22572,2,0,0,2,108095
"14453",22573,2,0,0,1,71001
"14454",22574,2,0,0,5,71360
"14455",22575,2,0,0,4,95589
"14456",22576,2,0,0,5,41800
"14457",22577,2,0,0,2,5013
"14458",22578,2,0,0,3,242531
"14459",22579,2,0,0,5,98500
"14460",22580,2,0,0,4,121006
"14461",22581,2,0,0,3,0
"14462",22582,2,0,0,3,85163
"14463",22583,2,0,0,3,30000
"14464",22584,2,0,0,4,80028
"14465",22585,2,0,0,2,79964
"14466",22586,2,0,0,4,256655
"14467",22587,2,0,0,1,121000
"14468",22588,2,0,0,2,62340
"14469",22589,2,0,0,3,112310
"14470",22591,2,0,0,3,85412
"14471",22592,2,0,0,2,39676
"14472",22593,2,0,0,4,64302
"14473",22594,2,0,0,1,55100
"14474",22595,2,0,0,1,20890
"14475",22596,2,0,0,4,18544
"14476",22597,2,0,0,5,98716
"14477",22598,2,0,0,2,64836
"14478",22600,2,0,0,4,26600
"14479",22601,2,0,0,4,171127
"14480",22602,2,0,0,2,160000
"14481",22603,1,1500,0,3,178265
"14482",22604,2,0,0,2,273812
"14483",22605,1,240,0,4,94132
"14484",22606,2,0,0,1,36768
"14485",22607,2,0,0,1,21752
"14486",22608,2,0,0,1,15983
"14487",22609,2,0,0,2,60001
"14488",22610,2,0,0,2,255958
"14489",22611,2,0,0,2,140325
"14490",22612,2,0,0,1,126202
"14491",22613,2,0,0,5,37600
"14492",22614,2,0,0,2,60003
"14493",22615,2,0,0,1,19543
"14494",22616,2,0,0,3,656
"14495",22624,2,0,0,4,552309
"14496",22626,2,0,0,1,119361
"14497",22627,2,0,0,2,70093
"14498",22630,2,0,0,3,10013
"14499",22631,2,0,0,2,136207
"14500",22632,2,0,0,4,69200
"14501",22633,2,0,0,1,9800
"14502",22634,2,0,0,3,576556
"14503",22635,2,0,0,2,6001
"14504",22636,2,0,0,1,14748
"14505",22637,2,0,0,5,55013
"14506",22638,2,0,0,3,85712
"14507",22639,2,0,0,3,13929
"14508",22640,2,0,0,4,294056
"14509",22641,2,0,0,2,754
"14510",22642,2,0,0,5,108820
"14511",22643,2,0,0,5,53799
"14512",22644,2,0,0,1,101
"14513",22645,2,0,0,1,27600
"14514",22646,2,0,0,4,78886
"14515",22647,2,0,0,4,177061
"14516",22649,2,0,0,1,37472
"14517",22650,2,0,0,2,58442
"14518",22651,2,0,10392,5,84892
"14519",22652,2,0,0,1,127046
"14520",22653,2,0,0,1,22500
"14521",22654,2,0,0,2,32960
"14522",22655,2,0,0,4,82000
"14523",22656,2,0,0,2,51772
"14524",22657,2,0,0,1,33500
"14525",22658,2,0,0,2,38000
"14526",22659,2,0,0,2,104611
"14527",22660,2,0,0,1,150002
"14528",22662,2,0,0,5,19272
"14529",22663,2,0,0,2,100720
"14530",22664,2,0,0,6,134204
"14531",22665,2,0,0,3,39320
"14532",22666,2,0,0,1,23153
"14533",22667,2,0,15084,1,15094
"14534",22668,2,0,0,4,218122
"14535",22670,2,0,0,2,27178
"14536",22671,2,0,0,2,59351
"14537",22673,2,0,0,2,69000
"14538",22674,2,0,0,4,75532
"14539",22675,2,0,0,4,82371
"14540",22676,2,0,0,2,44902
"14541",22677,2,0,0,3,118147
"14542",22680,2,0,0,2,48015
"14543",22682,2,0,0,1,42002
"14544",22687,2,0,0,2,342093
"14545",22688,2,0,0,2,79926
"14546",22689,2,0,0,2,196856
"14547",22691,2,0,0,3,83383
"14548",22692,2,0,0,4,74604
"14549",22693,2,0,0,2,65261
"14550",22695,2,0,0,1,1e+05
"14551",22696,2,0,0,2,236466
"14552",22697,2,0,0,2,227056
"14553",22698,2,0,0,1,28208
"14554",22699,2,0,0,2,80002
"14555",22700,2,0,0,2,322849
"14556",22701,2,0,0,1,77468
"14557",22702,2,0,0,1,80565
"14558",22703,2,0,0,1,150028
"14559",22704,2,0,0,1,48982
"14560",22705,2,0,0,2,114875
"14561",22706,2,0,0,2,35062
"14562",22707,2,0,0,3,28246
"14563",22708,2,0,0,4,50240
"14564",22709,2,0,0,2,228128
"14565",22710,2,0,0,2,47150
"14566",22712,2,0,0,1,32265
"14567",22713,2,0,0,6,130002
"14568",22714,2,0,0,1,51002
"14569",22715,2,0,0,1,21130
"14570",22716,2,0,0,2,52692
"14571",22717,2,0,0,4,479101
"14572",22719,2,0,0,2,57880
"14573",22720,2,0,0,5,352800
"14574",22721,2,0,0,1,0
"14575",22722,2,0,0,1,29357
"14576",22723,2,0,0,2,60703
"14577",22724,2,0,0,1,26034
"14578",22725,2,0,0,2,69740
"14579",22726,2,0,0,2,114376
"14580",22727,1,902,0,2,166180
"14581",22728,2,0,0,2,677366
"14582",22729,2,0,0,4,213362
"14583",22731,2,0,0,4,144041
"14584",22732,2,0,0,3,160411
"14585",22733,2,0,0,1,40010
"14586",22735,2,0,0,2,155855
"14587",22736,2,0,0,1,26503
"14588",22737,2,0,0,5,201553
"14589",22738,2,0,0,1,20228
"14590",22739,2,0,0,2,26400
"14591",22740,2,0,0,2,149336
"14592",22741,2,0,0,2,114447
"14593",22743,2,0,0,2,94927
"14594",22745,2,0,0,1,88334
"14595",22747,2,0,0,2,72395
"14596",22748,2,0,0,2,33755
"14597",22750,2,0,0,2,32254
"14598",22751,2,0,0,2,218001
"14599",22752,2,0,0,2,166300
"14600",22754,2,0,0,1,68663
"14601",22755,2,0,0,3,133116
"14602",22756,2,0,0,4,128600
"14603",22758,2,0,0,1,38713
"14604",22759,2,0,0,2,145524
"14605",22760,2,0,0,4,95526
"14606",22761,2,0,0,4,112865
"14607",22763,2,0,0,3,55570
"14608",22776,2,0,19920,3,146359
"14609",22777,2,0,0,1,29884
"14610",22778,2,0,0,4,34000
"14611",22781,2,0,0,1,160203
"14612",22782,2,0,0,4,270962
"14613",22783,2,0,0,1,80000
"14614",22784,2,0,0,1,32010
"14615",22786,2,0,0,4,58000
"14616",22787,2,0,8520,1,20816
"14617",22789,2,0,0,4,142800
"14618",22790,2,0,0,1,98861
"14619",22791,2,0,0,4,180360
"14620",22792,2,0,0,1,117045
"14621",22793,2,0,0,1,112700
"14622",22794,2,0,0,4,317000
"14623",22795,2,0,0,4,271002
"14624",22796,2,0,0,4,863500
"14625",22797,2,0,0,4,57036
"14626",22798,2,0,0,5,12000
"14627",22799,2,0,0,4,198210
"14628",22800,2,0,0,6,171006
"14629",22801,2,0,30000,3,175593
"14630",22802,2,0,0,1,16458
"14631",22803,2,0,0,3,79080
"14632",22804,2,0,0,2,198572
"14633",22807,2,0,0,2,277401
"14634",22810,2,0,0,2,115132
"14635",22811,2,0,0,5,185840
"14636",22812,2,0,0,3,467717
"14637",22813,2,0,0,1,130310
"14638",22815,2,0,0,2,148650
"14639",22816,2,0,0,1,98108
"14640",22817,2,0,0,1,14748
"14641",22818,2,0,0,2,50968
"14642",22819,2,0,0,4,132740
"14643",22820,2,0,0,1,47953
"14644",22822,2,0,0,3,219673
"14645",22823,2,0,0,2,149207
"14646",22824,2,0,0,1,19554
"14647",22825,2,0,0,1,12228
"14648",22826,2,0,0,1,55050
"14649",22827,2,0,0,1,12000
"14650",22829,2,0,0,1,23820
"14651",22830,2,0,0,1,34865
"14652",22831,2,0,0,1,8477
"14653",22832,2,0,0,3,148959
"14654",22833,2,0,0,1,38262
"14655",22834,2,0,0,1,38060
"14656",22835,2,0,0,2,19582
"14657",22836,2,0,9600,1,9600
"14658",22837,2,0,0,3,41000
"14659",22838,2,0,0,1,10000
"14660",22839,2,0,0,1,28500
"14661",22840,2,0,0,1,46839
"14662",22841,2,0,0,1,26001
"14663",22842,2,0,0,1,43531
"14664",22843,2,0,0,1,51052
"14665",22844,2,0,0,3,111047
"14666",22845,2,0,0,3,147035
"14667",22846,2,0,0,3,76675
"14668",22847,2,0,0,3,45801
"14669",22848,2,0,0,1,33386
"14670",22849,2,0,0,5,31000
"14671",22850,2,0,0,2,24189
"14672",22851,2,0,0,2,26964
"14673",22853,2,0,0,1,253209
"14674",22854,2,0,0,1,50453
"14675",22855,2,0,0,2,106647
"14676",22856,2,0,0,2,95414
"14677",22858,2,0,0,1,23867
"14678",22859,2,0,0,1,65082
"14679",22860,2,0,0,4,70110
"14680",22861,2,0,0,1,44500
"14681",22864,2,0,0,1,17541
"14682",22865,2,0,0,3,126480
"14683",22866,2,0,0,1,16381
"14684",22867,2,0,0,6,46576
"14685",22869,2,0,0,1,22211
"14686",22870,2,0,0,1,85000
"14687",22871,2,0,0,2,82387
"14688",22872,2,0,0,1,47313
"14689",22874,2,0,0,1,11484
"14690",22876,2,0,0,1,36616
"14691",22877,2,0,0,3,110100
"14692",22880,2,0,0,2,205948
"14693",22881,2,0,0,2,78002
"14694",22882,2,0,0,2,901359
"14695",22883,2,0,0,2,85114
"14696",22884,2,0,0,1,50544
"14697",22886,2,0,20400,5,25802
"14698",22887,2,0,0,5,454827
"14699",22890,2,0,0,2,28953
"14700",22891,2,0,0,5,20880
"14701",22892,2,0,0,1,41200
"14702",22893,2,0,0,2,25010
"14703",22894,2,0,0,2,456625
"14704",22896,2,0,0,2,4821
"14705",22897,2,0,0,2,86801
"14706",22898,2,0,0,2,71002
"14707",22899,2,0,0,4,30000
"14708",22900,2,0,0,1,19783
"14709",22901,2,0,0,2,181765
"14710",22904,2,0,0,1,15000
"14711",22905,2,0,0,1,136770
"14712",22907,2,0,0,1,52001
"14713",22910,2,0,0,1,19577
"14714",22911,2,0,0,1,62037
"14715",22912,2,0,0,1,34668
"14716",22913,2,0,10800,1,10800
"14717",22916,2,0,0,1,75000
"14718",22918,2,0,0,4,74700
"14719",22920,2,0,0,1,383003
"14720",22921,2,0,10800,1,10800
"14721",22947,1,2000,0,2,676650
"14722",22948,2,0,11100,3,29582
"14723",22949,2,0,0,2,152023
"14724",22950,2,0,0,1,35002
"14725",22951,2,0,0,2,14400
"14726",22952,2,0,0,4,43734
"14727",22953,2,0,0,1,40000
"14728",22955,2,0,0,2,109354
"14729",22957,2,0,0,2,79138
"14730",22959,2,0,0,1,4800
"14731",22960,2,0,0,4,35013
"14732",22962,2,0,0,4,238503
"14733",22963,1,7735,0,2,150470
"14734",22964,2,0,0,4,132037
"14735",22965,2,0,0,2,58913
"14736",22967,2,0,0,3,93100
"14737",22968,2,0,0,2,28401
"14738",22969,2,0,0,1,47301
"14739",22971,2,0,0,1,28797
"14740",22972,2,0,0,2,22000
"14741",22973,2,0,0,2,65919
"14742",22974,2,0,0,1,42212
"14743",22975,2,0,0,3,135472
"14744",22976,2,0,0,2,43000
"14745",22977,2,0,0,3,42500
"14746",22978,2,0,0,4,53030
"14747",22979,2,0,0,1,14808
"14748",22980,2,0,0,2,12000
"14749",22981,2,0,0,4,72503
"14750",22982,2,0,0,2,109532
"14751",22983,2,0,0,3,80000
"14752",22984,2,0,0,2,81601
"14753",22985,2,0,0,4,257516
"14754",22986,2,0,0,2,30528
"14755",22987,2,0,0,1,54507
"14756",22988,2,0,0,1,40876
"14757",22989,2,0,0,1,60000
"14758",22990,2,0,0,4,67006
"14759",22991,2,0,0,2,96719
"14760",22992,2,0,0,4,90200
"14761",22993,2,0,0,4,77574
"14762",22994,2,0,0,3,314017
"14763",22995,2,0,0,1,20982
"14764",22996,2,0,0,3,108710
"14765",22997,2,0,0,2,111623
"14766",22998,2,0,0,2,70002
"14767",22999,2,0,0,2,65010
"14768",23000,2,0,0,4,163201
"14769",23001,2,0,0,2,20000
"14770",23002,2,0,0,3,77250
"14771",23003,2,0,0,4,208389
"14772",23004,2,0,11400,3,158400
"14773",23007,2,0,0,1,19251
"14774",23008,2,0,0,2,150050
"14775",23009,2,0,0,1,66240
"14776",23010,2,0,0,4,83088
"14777",23011,2,0,0,5,537730
"14778",23012,2,0,0,2,37545
"14779",23013,2,0,0,2,30000
"14780",23014,2,0,0,2,1410250
"14781",23016,2,0,0,3,14975
"14782",23017,2,0,0,4,170400
"14783",23018,2,0,0,4,166300
"14784",23019,2,0,0,3,171564
"14785",23020,2,0,0,4,186875
"14786",23021,2,0,0,4,217010
"14787",23022,2,0,0,4,204178
"14788",23023,1,39600,26400,2,90006
"14789",23024,2,0,0,2,57748
"14790",23025,2,0,0,1,20722
"14791",23026,2,0,0,1,49482
"14792",23027,2,0,0,4,108473
"14793",23028,1,1,0,2,24401
"14794",23029,2,0,0,2,75945
"14795",23030,2,0,0,1,35004
"14796",23032,2,0,0,1,27582
"14797",23033,2,0,0,1,98002
"14798",23034,2,0,0,2,72810
"14799",23035,2,0,0,2,84000
"14800",23038,2,0,0,3,78600
"14801",23039,2,0,0,2,0
"14802",23040,2,0,0,4,113074
"14803",23041,2,0,0,2,25951
"14804",23042,2,0,0,2,46502
"14805",23047,2,0,0,3,171800
"14806",23048,2,0,0,4,29200
"14807",23049,2,0,0,3,178211
"14808",23050,2,0,0,2,85000
"14809",23051,2,0,0,4,90010
"14810",23052,2,0,0,3,68800
"14811",23053,2,0,0,4,91202
"14812",23054,2,0,0,2,74205
"14813",23055,2,0,0,1,56980
"14814",23056,2,0,0,1,126471
"14815",23057,2,0,0,2,63332
"14816",23058,2,0,0,2,43402
"14817",23059,2,0,0,5,119508
"14818",23060,2,0,0,3,111551
"14819",23062,2,0,0,1,44151
"14820",23063,2,0,8496,2,33598
"14821",23064,2,0,0,2,457312
"14822",23065,2,0,0,2,8896
"14823",23066,2,0,0,2,144416
"14824",23067,2,0,0,2,85202
"14825",23068,2,0,0,2,180932
"14826",23069,2,0,0,1,76003
"14827",23071,2,0,0,3,81871
"14828",23072,2,0,0,1,18452
"14829",23073,2,0,0,3,472835
"14830",23074,2,0,0,2,287644
"14831",23075,2,0,0,5,204007
"14832",23076,2,0,0,4,181679
"14833",23077,2,0,0,2,43231
"14834",23078,2,0,0,1,4527
"14835",23079,2,0,0,2,73864
"14836",23080,2,0,0,4,407503
"14837",23081,2,0,0,1,250502
"14838",23082,2,0,0,4,468067
"14839",23084,2,0,0,2,37601
"14840",23085,2,0,0,2,164424
"14841",23086,2,0,0,1,45848
"14842",23087,2,0,0,2,185320
"14843",23088,2,0,0,2,42001
"14844",23089,2,0,0,4,78236
"14845",23090,2,0,0,4,164321
"14846",23091,2,0,0,4,301257
"14847",23092,2,0,0,3,160409
"14848",23094,2,0,0,1,49789
"14849",23095,2,0,0,4,82888
"14850",23096,2,0,0,1,37504
"14851",23097,2,0,0,2,75295
"14852",23099,2,0,0,3,119608
"14853",23100,2,0,0,1,32293
"14854",23101,2,0,0,2,91527
"14855",23102,2,0,0,6,332100
"14856",23103,2,0,0,2,126429
"14857",23104,2,0,0,3,70000
"14858",23105,2,0,0,1,58879
"14859",23106,2,0,0,2,53271
"14860",23107,2,0,0,2,3280
"14861",23109,2,0,0,5,82505
"14862",23110,2,0,0,5,47514
"14863",23113,2,0,0,4,213723
"14864",23114,2,0,0,4,252096
"14865",23116,2,0,0,4,376600
"14866",23117,2,0,0,4,264024
"14867",23118,2,0,0,4,127302
"14868",23119,2,0,0,4,276775
"14869",23120,2,0,0,2,66001
"14870",23121,2,0,0,3,145810
"14871",23122,2,0,0,3,176805
"14872",23123,2,0,0,4,279400
"14873",23124,2,0,0,3,296500
"14874",23125,2,0,0,5,198172
"14875",23126,2,0,0,3,145508
"14876",23127,2,0,0,3,123522
"14877",23128,2,0,0,5,400239
"14878",23129,2,0,0,4,412566
"14879",23130,2,0,0,2,83606
"14880",23132,2,0,0,1,25003
"14881",23133,2,0,0,2,42602
"14882",23135,2,0,0,3,150778
"14883",23136,2,0,0,4,85000
"14884",23137,2,0,0,1,55888
"14885",23138,2,0,0,4,247906
"14886",23139,2,0,0,5,75075
"14887",23140,2,0,0,4,80008
"14888",23141,2,0,0,2,45176
"14889",23142,2,0,0,1,135050
"14890",23143,2,0,0,2,76751
"14891",23144,2,0,0,4,80841
"14892",23145,2,0,0,2,77335
"14893",23146,2,0,0,1,70122
"14894",23147,2,0,0,4,165000
"14895",23148,2,0,0,5,249634
"14896",23149,2,0,0,1,35532
"14897",23150,2,0,0,3,97147
"14898",23151,2,0,0,3,191500
"14899",23153,2,0,0,4,116852
"14900",23154,2,0,0,1,57584
"14901",23155,2,0,0,5,252239
"14902",23156,2,0,0,2,53157
"14903",23157,2,0,0,1,47802
"14904",23158,2,0,0,2,62221
"14905",23162,2,0,0,1,23122
"14906",23163,2,0,0,1,33488
"14907",23164,2,0,0,2,33127
"14908",23165,2,0,0,6,144001
"14909",23166,2,0,0,2,138299
"14910",23167,2,0,6840,2,37554
"14911",23168,2,0,0,2,53003
"14912",23169,2,0,0,4,167390
"14913",23171,2,0,0,3,187321
"14914",23172,2,0,0,6,126135
"14915",23175,2,0,0,5,168011
"14916",23178,2,0,0,5,34560
"14917",23179,2,0,0,4,130122
"14918",23180,2,0,0,3,266416
"14919",23213,2,0,0,2,130422
"14920",23214,2,0,0,1,18000
"14921",23216,2,0,0,3,31950
"14922",23217,2,0,0,1,30916
"14923",23218,2,0,0,1,64470
"14924",23219,2,0,0,1,2200
"14925",23220,2,0,0,2,191092
"14926",23221,2,0,0,4,154009
"14927",23222,2,0,0,4,284600
"14928",23223,2,0,0,3,88196
"14929",23224,2,0,0,3,38000
"14930",23225,2,0,0,1,35000
"14931",23226,2,0,0,1,119975
"14932",23227,2,0,0,2,170035
"14933",23229,2,0,0,6,54500
"14934",23230,2,0,0,6,95370
"14935",23231,2,0,0,3,159682
"14936",23232,2,0,0,3,105750
"14937",23233,2,0,0,5,284796
"14938",23234,2,0,0,2,87559
"14939",23236,2,0,0,2,85500
"14940",23237,2,0,0,2,182602
"14941",23238,2,0,0,2,190700
"14942",23239,2,0,0,1,57424
"14943",23240,2,0,0,2,23000
"14944",23242,2,0,0,4,212110
"14945",23243,2,0,0,5,151000
"14946",23244,2,0,0,1,73251
"14947",23245,2,0,0,1,88802
"14948",23247,2,0,0,5,57320
"14949",23253,2,0,0,3,774561
"14950",23254,2,0,0,4,210002
"14951",23255,2,0,0,3,117000
"14952",23257,2,0,0,5,186570
"14953",23258,2,0,0,5,91764
"14954",23259,2,0,0,3,172752
"14955",23260,2,0,0,3,118113
"14956",23261,2,0,0,1,3501
"14957",23262,2,0,0,2,23460
"14958",23264,2,0,0,1,16570
"14959",23265,2,0,0,2,226003
"14960",23266,2,0,0,1,1744
"14961",23267,2,0,0,3,26202
"14962",23268,2,0,0,2,155825
"14963",23269,2,0,0,2,112021
"14964",23271,2,0,0,1,25600
"14965",23272,2,0,0,4,67156
"14966",23273,2,0,0,3,94500
"14967",23274,2,0,0,3,13003
"14968",23277,2,0,0,2,90290
"14969",23278,2,0,0,2,181036
"14970",23281,2,0,0,4,158147
"14971",23284,2,0,0,2,59782
"14972",23286,2,0,0,2,73602
"14973",23288,2,0,0,4,126602
"14974",23356,2,0,0,1,20893
"14975",23360,2,0,0,2,53003
"14976",23361,2,0,0,2,34568
"14977",23362,2,0,0,1,70105
"14978",23363,2,0,0,2,28698
"14979",23364,2,0,0,2,185431
"14980",23365,2,0,0,2,141010
"14981",23366,2,0,2400,4,41400
"14982",23368,2,0,0,2,194020
"14983",23371,2,0,0,2,50704
"14984",23372,2,0,0,2,208040
"14985",23373,2,0,0,2,65000
"14986",23374,2,0,0,2,98000
"14987",23375,2,0,0,2,87000
"14988",23376,2,0,0,1,43842
"14989",23377,2,0,0,2,103564
"14990",23378,2,0,0,2,54164
"14991",23379,2,0,0,1,75180
"14992",23380,2,0,0,2,275320
"14993",23382,2,0,0,1,39985
"14994",23393,2,0,0,2,73538
"14995",23394,2,0,0,2,99907
"14996",23395,2,0,0,3,105002
"14997",23396,2,0,0,1,26633
"14998",23399,2,0,0,1,51200
"14999",23400,2,0,0,1,79500
"15000",23401,2,0,0,1,22210
"15001",23402,2,0,0,2,109379
"15002",23403,2,0,0,5,209172
"15003",23405,2,0,0,2,52387
"15004",23407,2,0,0,1,54004
"15005",23409,2,0,0,2,64633
"15006",23410,2,0,0,4,110002
"15007",23411,2,0,0,2,176505
"15008",23412,2,0,0,5,157002
"15009",23413,2,0,0,1,28865
"15010",23414,2,0,0,2,173801
"15011",23415,2,0,0,4,152590
"15012",23416,2,0,0,5,159260
"15013",23417,2,0,0,2,24336
"15014",23418,2,0,0,1,51868
"15015",23420,2,0,0,2,75516
"15016",23422,2,0,0,3,89055
"15017",23423,2,0,0,4,173781
"15018",23424,2,0,0,1,18175
"15019",23425,2,0,0,1,45001
"15020",23427,2,0,0,2,97035
"15021",23428,2,0,0,2,173242
"15022",23430,2,0,0,1,40004
"15023",23432,2,0,0,2,87659
"15024",23438,2,0,0,2,28524
"15025",23439,2,0,0,2,74882
"15026",23440,2,0,0,3,165016
"15027",23442,2,0,0,2,146940
"15028",23444,2,0,0,2,178009
"15029",23445,2,0,0,1,65000
"15030",23447,2,0,0,3,52100
"15031",23448,2,0,0,1,76457
"15032",23449,2,0,0,1,34000
"15033",23450,2,0,0,2,99152
"15034",23451,2,0,0,1,24000
"15035",23452,2,0,0,1,23593
"15036",23453,2,0,0,2,75024
"15037",23454,2,0,0,4,7801
"15038",23455,2,0,0,2,32160
"15039",23457,2,0,0,5,108316
"15040",23463,2,0,0,2,14792
"15041",23465,2,0,0,4,122967
"15042",23466,2,0,0,4,81411
"15043",23467,2,0,0,4,99415
"15044",23468,2,0,0,1,13314
"15045",23471,2,0,0,1,36305
"15046",23476,2,0,0,2,12419
"15047",23477,2,0,0,1,57984
"15048",23478,2,0,0,2,107389
"15049",23479,2,0,0,2,10000
"15050",23482,2,0,100,1,11326
"15051",23483,2,0,0,2,37376
"15052",23484,2,0,0,2,23609
"15053",23485,2,0,0,1,18840
"15054",23487,2,0,0,1,21431
"15055",23488,2,0,0,2,31187
"15056",23489,2,0,0,1,12678
"15057",23490,2,0,0,1,14822
"15058",23491,2,0,0,7,20640
"15059",23492,2,0,0,2,33432
"15060",23493,2,0,0,4,15202
"15061",23494,2,0,0,2,18039
"15062",23495,2,0,0,1,21580
"15063",23497,2,0,0,2,144332
"15064",23505,2,0,0,4,32537
"15065",23506,2,0,0,4,65008
"15066",23507,2,0,0,5,33720
"15067",23508,2,0,0,2,670040
"15068",23509,2,0,0,3,20000
"15069",23510,2,0,0,1,45003
"15070",23518,2,0,0,1,28000
"15071",23525,2,0,0,1,18198
"15072",23526,2,0,0,1,68750
"15073",23527,2,0,0,1,10000
"15074",23531,2,0,0,2,115934
"15075",23534,2,0,0,2,1655054
"15076",23538,2,0,0,2,140209
"15077",23541,2,0,0,1,53585
"15078",23550,2,0,0,2,98488
"15079",23555,2,0,0,2,21218
"15080",23556,2,0,0,3,44481
"15081",23557,2,0,0,2,13202
"15082",23559,2,0,0,3,166854
"15083",23560,2,0,0,1,149903
"15084",23566,2,0,0,2,42002
"15085",23567,2,0,0,1,16410
"15086",23568,2,0,0,4,72861
"15087",23569,2,0,0,2,94000
"15088",23570,2,0,0,2,73590
"15089",23571,2,0,0,5,107856
"15090",23572,2,0,0,2,100529
"15091",23573,2,0,0,2,52565
"15092",23574,2,0,0,2,36668
"15093",23575,2,0,0,3,48680
"15094",23576,2,0,0,1,40800
"15095",23577,2,0,0,4,131046
"15096",23578,2,0,0,4,190082
"15097",23579,1,3000,0,2,152401
"15098",23580,2,0,0,1,139982
"15099",23581,2,0,0,1,8000
"15100",23582,2,0,0,3,56728
"15101",23583,2,0,0,2,138800
"15102",23591,2,0,0,1,63250
"15103",23592,2,0,0,6,28086
"15104",23593,2,0,0,2,20000
